"","�..linie","richtung","betriebsdatum","fahrzeug","kurs","seq_von","halt_diva_von","halt_punkt_diva_von","halt_kurz_von1","datum_von","soll_an_von","ist_an_von","soll_ab_von","ist_ab_von","seq_nach","halt_diva_nach","halt_punkt_diva_nach","halt_kurz_nach1","datum_nach","soll_an_nach","ist_an_nach1","soll_ab_nach","ist_ab_nach","fahrt_id","fahrweg_id","fw_no","fw_typ","fw_kurz","fw_lang","umlauf_von","halt_id_von","halt_id_nach","halt_punkt_id_von","halt_punkt_id_nach","arrivelate"
"1040",14,1,"20.09.15",3011,3,13,435,0,"BECK","20.09.15",36450,36487,36474,36504,14,2474,0,"STAM","20.09.15",36534,36584,36564,36595,250796,5275,1,1,1,"SEEB - TRIE",99529,2086,2088,4753,4762,50
"1041",62,1,"20.09.15",10521,5,10,3034,1,"BOER","20.09.15",59340,59493,59376,59528,11,2572,20,"SOER","20.09.15",59430,59579,59490,59604,23334,15094,1,1,1,"UAFF - SCHW",93541,1829,1311,4100,2865,149
"1042",80,1,"20.09.15",10531,7,2,3764,21,"MAXB","20.09.15",37560,37628,37578,37643,3,3449,20,"BIRC","20.09.15",37608,37691,37626,37700,25159,4824,1,1,1,"BOEN - TRIS",92815,2453,2562,5623,6256,83
"1043",63,1,"20.09.15",10277,7,9,1179,20,"HERZ","20.09.15",49986,50023,50004,50023,10,2294,21,"SCHW","20.09.15",50058,50090,50058,50308,23467,2779,1,1,1,"BOER - SCHW",93060,2422,1501,5550,3309,32
"1044",33,2,"24.09.15",10171,2,31,1286,11,"HOES","24.09.15",35124,35436,35136,35450,32,917,0,"FROE","24.09.15",35214,35529,35226,35539,352942,11890,2,1,2,"TRIE - BTIE",103255,2615,2680,5963,6373,315
"1045",15,2,"22.09.15",2046,8,11,619,3,"CENT","23.09.15",1296,1431,1344,1444,12,413,1,"BQUA","23.09.15",1422,1546,1482,1559,351820,10179,8,1,8,"KLUS - EWYS für Einfahrt",104600,1938,1542,4381,3454,124
"1046",5,1,"23.09.15",2095,2,2,586,1,"BUTZ","23.09.15",20076,20111,20088,20111,3,1660,1,"MORG","23.09.15",20130,20156,20154,20175,350079,10082,13,1,13,"WOLL - ENGE für Ausfahrt",103955,2488,1511,5707,3348,26
"1047",2,1,"23.09.15",2062,6,14,2396,0,"SIHS","23.09.15",71610,71605,71652,71618,15,1861,0,"PARA","23.09.15",71712,71717,71772,71764,349780,4399,1,1,1,"FARB - BTIE",104126,2657,1528,6066,3390,5
"1048",12,1,"23.09.15",3065,4,4,6506,0,"BABH07","23.09.15",38046,38029,38058,38042,5,2758,0,"UNTR07","23.09.15",38124,38109,38136,38113,46319,1495,1,1,1,"FRAF - BSTE",93372,1377,751,3028,1674,-15
"1049",10,2,"23.09.15",3067,16,16,465,1,"BERN","23.09.15",58098,58170,58128,58187,17,2151,1,"SALE","23.09.15",58164,58233,58188,58244,47380,12798,4,1,4,"GESS - FRAF Mutation auf Li 12",90499,2276,2313,5192,5288,69
"1050",2,1,"23.09.15",3002,3,21,832,0,"FELD","23.09.15",75528,75527,75558,75535,22,1286,0,"HOES","23.09.15",75594,75578,75624,75598,349633,4399,1,1,1,"FARB - BTIE",104474,2689,2615,6389,5964,-16
"1051",2,1,"23.09.15",3002,3,2,137,0,"BACH","23.09.15",23418,23427,23430,23439,3,1570,0,"LIND","23.09.15",23460,23485,23490,23528,349611,4399,1,1,1,"FARB - BTIE",104474,2818,2535,6728,5868,25
"1052",912,2,"23.09.15",11658,2,11,1013,51,"GOHA","23.09.15",82602,82644,82620,82644,12,476,51,"BEUG","23.09.15",82662,82695,82680,82696,182210,16406,20,1,20,"ITFA - OPER wenden OPER",96381,2747,2659,6538,6074,33
"1053",75,2,"23.09.15",10417,5,2,3764,21,"MAXB","23.09.15",40212,40209,40236,40223,3,3789,21,"BOLL","23.09.15",40290,40284,40308,40305,53492,13276,52,1,52,"BOEN - SEPL neue Fz.",91794,2453,2763,5623,6576,-6
"1054",17,2,"21.09.15",2047,5,14,1120,1,"HARH","22.09.15",768,769,786,773,15,2707,1,"TUEF","22.09.15",816,820,846,823,352055,4374,2,1,2,"GESS - WERD",103961,2792,2580,6654,6312,4
"1055",786,2,"22.09.15",11013,13,1,2307,50,"BSCH","22.09.15",22800,22823,22800,22823,2,684,51,"DORS","22.09.15",22908,22953,22926,22953,68126,12222,4,1,4,"BSCH - KLUS ohne PFAF",93918,1679,2458,3796,5637,45
"1056",912,1,"22.09.15",11660,2,1,1845,50,"OPER","22.09.15",51510,51533,51510,51533,2,1456,0,"KRES","22.09.15",51576,51595,51612,51601,182193,16384,19,1,19,"OPER - ITFA wenden OPER",96381,2104,2612,8096,5952,19
"1057",72,2,"22.09.15",10164,5,12,468,11,"BERT","22.09.15",69384,69372,69396,69388,13,897,11,"FSIH","22.09.15",69432,69424,69444,69424,353461,11519,2,1,2,"MORG - MIBU",104651,2646,2826,6045,9173,-8
"1058",46,1,"22.09.15",10166,10,3,1156,10,"HEIZ","22.09.15",18936,18959,18954,18959,4,979,10,"GIBL","22.09.15",18972,18990,18990,18990,353662,4714,1,1,1,"RUET - BQUA",104003,1454,2811,3216,6701,18
"1059",72,2,"22.09.15",10162,4,6,6019,11,"WAFB","22.09.15",26136,26124,26154,26142,7,2795,0,"WAFF","22.09.15",26196,26195,26208,26212,353909,11519,2,1,2,"MORG - MIBU",104181,2700,2781,6412,6619,-1
"1060",75,1,"22.09.15",10406,4,3,128,21,"AUSS","22.09.15",57222,57285,57246,57296,4,497,21,"BIGL","22.09.15",57288,57358,57312,57373,53465,13282,51,1,51,"SEPL - BOEN neue Fz.",94022,1677,1797,3789,4027,70
"1061",4,2,"22.09.15",3026,6,7,1845,1,"OPER","22.09.15",31152,31285,31194,31304,8,440,3,"BELL","22.09.15",31260,31371,31320,31405,349678,10077,2,1,2,"BTIE - BALN",103980,2104,1565,4814,3541,111
"1062",4,2,"22.09.15",3026,6,9,1157,1,"HELM","22.09.15",63252,63342,63282,63360,10,2030,1,"RATH","22.09.15",63336,63408,63372,63425,350685,10077,2,1,2,"BTIE - BALN",103980,2854,2774,6809,6604,72
"1063",33,2,"22.09.15",10181,8,26,3470,11,"HSTG","22.09.15",32130,32171,32142,32171,27,1430,11,"KLUS","22.09.15",32202,32266,32220,32281,352689,11890,2,1,2,"TRIE - BTIE",104180,2637,1905,6018,4279,64
"1064",38,1,"21.09.15",10337,1,9,3151,20,"APPE","21.09.15",28926,29017,28938,29037,10,2799,20,"WAIB","21.09.15",28974,29101,28980,29114,50238,4879,1,1,1,"SHOE - WAIS",92786,2838,2784,6766,6629,127
"1065",311,2,"21.09.15",11404,1,9,3748,50,"STAK","21.09.15",26634,26668,26652,26680,10,3472,51,"SWER","21.09.15",26772,26787,26784,26797,435740,118,2,1,2,"BWEI - BDIE",106260,2398,2369,5489,5421,15
"1066",165,2,"21.09.15",10557,12,10,515,51,"BODE","21.09.15",42324,42393,42342,42393,11,410,51,"BSRU","21.09.15",42384,42448,42402,42464,59430,9024,2,1,2,"RPAR - BURK",92445,2554,2856,6239,6814,64
"1067",14,2,"21.09.15",3060,1,5,1012,1,"GOLP","21.09.15",81954,81964,81978,81978,6,2256,1,"SWIE","21.09.15",82044,82057,82086,82075,48156,5276,2,1,2,"TRIE - SEEB",92293,701,2060,1558,4679,13
"1068",17,2,"21.09.15",2084,6,16,1041,1,"GRUN","21.09.15",23430,23505,23460,23516,17,592,1,"BAEN","21.09.15",23508,23576,23526,23583,352061,4374,2,1,2,"GESS - WERD",103405,2544,2538,5900,5881,68
"1069",17,2,"21.09.15",3026,7,16,1041,1,"GRUN","21.09.15",58080,58040,58110,58051,17,592,1,"BAEN","21.09.15",58158,58097,58176,58107,352117,4374,2,1,2,"GESS - WERD",104235,2544,2538,5900,5881,-61
"1070",17,2,"21.09.15",3026,7,12,467,1,"BERO","21.09.15",77652,77655,77676,77665,13,2447,1,"SPOH","21.09.15",77724,77720,77754,77730,352127,4374,2,1,2,"GESS - WERD",104235,2645,2572,6042,6283,-4
"1071",89,1,"21.09.15",10249,1,19,2302,20,"SHOF","21.09.15",65616,65914,65646,65933,20,904,10,"FRIE","21.09.15",65706,65976,65730,65993,56007,8630,1,1,1,"HEIZ - SIHC",92774,2802,2662,6676,6079,270
"1072",89,1,"21.09.15",10605,4,1,3022,11,"BALT","21.09.15",64350,64464,64350,64464,2,542,21,"BRIS","21.09.15",64392,64511,64422,64517,56046,8632,3,1,3,"BALT - SIHC",90998,2540,2533,5889,5864,119
"1073",40,1,"21.09.15",10335,1,8,2017,0,"RADI","21.09.15",35886,35865,35904,35884,9,564,20,"BUCH","21.09.15",35970,35974,35970,36041,50386,12382,1,1,1,"GLAU - BUCH",91918,1525,1309,3375,2852,4
"1074",5,1,"21.09.15",2095,1,15,1519,0,"LAUB","21.09.15",29052,29088,29076,29104,16,1519,5,"LAUB","21.09.15",29094,29139,29094,29285,350833,4519,3,1,3,"KFLU - LAUB",103687,2550,2550,6228,6224,45
"1075",912,1,"21.09.15",11658,2,4,1286,0,"HOES","21.09.15",80508,80521,80538,80534,5,917,0,"FROE","21.09.15",80574,80584,80604,80596,182209,16384,19,1,19,"OPER - ITFA wenden OPER",96381,2615,2680,5964,6373,10
"1076",3,1,"26.09.15",2080,4,9,1357,80,"KALK","27.09.15",1014,1106,1044,1185,10,1357,52,"KALK","27.09.15",1074,1222,1074,1222,445501,17769,151,1,151,"ALBR - KALK Tramhalle wenden",106570,1906,1906,8464,8076,148
"1077",7,2,"26.09.15",2104,7,11,2582,1,"STOC","26.09.15",64206,64225,64236,64236,12,1861,3,"PARA","26.09.15",64296,64370,64338,64399,114189,27,2,1,2,"WOLL - BSTE",91764,2414,1528,5534,3393,74
"1078",7,2,"26.09.15",2104,7,19,2128,1,"ROES","26.09.15",59118,59300,59136,59309,20,2158,1,"SPLA","26.09.15",59214,59391,59250,59414,114187,27,2,1,2,"WOLL - BSTE",91764,2022,1539,4569,3434,177
"1079",72,1,"22.09.15",10162,4,16,1288,10,"HUEG","22.09.15",83832,84311,83844,84321,17,546,10,"BRUM","22.09.15",83910,84379,83922,84390,353431,11569,1,1,1,"MIBU - MORG",104181,2618,2632,5973,6008,469
"1080",46,1,"22.09.15",10166,10,16,3786,10,"OKEN","22.09.15",19638,19721,19656,19721,17,2474,0,"STAM","22.09.15",19800,19873,19818,19882,353662,4714,1,1,1,"RUET - BQUA",104003,2758,2088,6565,4762,73
"1081",72,2,"22.09.15",10155,3,16,1122,13,"HARP","22.09.15",43230,43389,43248,43484,17,3029,11,"HSBB","22.09.15",43296,43540,43320,43559,353887,11519,2,1,2,"MORG - MIBU",103356,2526,2756,5796,6563,244
"1082",75,1,"22.09.15",10406,4,6,1483,20,"KAES","22.09.15",57420,57503,57438,57512,7,6304,20,"KOES","22.09.15",57498,57589,57516,57605,53465,13282,51,1,51,"SEPL - BOEN neue Fz.",94022,2667,2773,9360,9347,91
"1083",89,2,"22.09.15",10612,8,16,1549,21,"LPAW","22.09.15",68988,69122,69018,69131,17,427,21,"BASL","22.09.15",69066,69182,69108,69191,56125,8631,2,1,2,"SIHC - HEIZ",92841,2626,2547,5991,5909,116
"1084",4,1,"22.09.15",3033,5,2,6648,0,"WURZ","22.09.15",46050,46144,46062,46153,3,7,0,"AARG","22.09.15",46128,46220,46140,46229,349651,10076,1,1,1,"BALN - BTIE",104593,2613,2740,5957,6524,92
"1085",4,1,"22.09.15",3003,1,11,1557,0,"LIMM","22.09.15",53910,53996,53946,54019,12,1667,0,"MUFG","22.09.15",53982,54072,54012,54087,349943,10076,1,1,1,"BALN - BTIE",104743,2287,2294,5219,5241,90
"1086",33,2,"22.09.15",10146,7,28,3466,11,"FRST","22.09.15",58758,59338,58770,59359,29,1144,13,"HEGI","22.09.15",58824,59416,58842,59465,352677,11890,2,1,2,"TRIE - BTIE",103657,2620,2113,5978,4843,592
"1087",303,1,"21.09.15",11416,1,8,6663,50,"SPAL","21.09.15",65298,65362,65310,65362,9,3520,50,"BRUL","21.09.15",65358,65416,65382,65426,436029,12125,1,1,1,"BKIS - SCHL",106361,2388,2327,5464,5330,58
"1088",303,2,"21.09.15",11427,2,14,990,51,"GJUC","21.09.15",43686,43770,43704,43785,15,3460,51,"ASPS","21.09.15",43806,43965,43818,43977,435674,12085,2,1,2,"SCHL - BKIS",106645,2048,2360,4648,5400,159
"1089",165,1,"21.09.15",10557,12,22,1657,50,"MOOS","21.09.15",48894,48977,48906,48977,23,6492,53,"RPAR","21.09.15",48954,49029,48954,49079,59433,9023,1,1,1,"BURK - RPAR",92445,1748,1743,3936,8069,75
"1090",14,2,"21.09.15",3060,1,24,3447,1,"BOEO","21.09.15",83706,83763,83730,83783,25,845,1,"FELS","21.09.15",83772,83844,83796,83855,48156,5276,2,1,2,"TRIE - SEEB",92293,1919,1873,9445,4196,72
"1091",17,1,"21.09.15",2084,6,1,2872,0,"WERD","21.09.15",43740,43746,43740,43747,2,592,0,"BAEN","21.09.15",43794,43788,43824,43798,352072,4373,1,1,1,"WERD - GESS",103405,2772,2538,6600,5882,-6
"1092",17,2,"21.09.15",2084,6,9,799,1,"EWYS","21.09.15",42720,42715,42744,42731,10,927,1,"FOER","21.09.15",42828,42832,42852,42845,352071,4374,2,1,2,"GESS - WERD",103405,1574,2705,3567,6425,4
"1093",17,2,"21.09.15",2073,8,9,799,1,"EWYS","21.09.15",43620,43671,43644,43688,10,927,1,"FOER","21.09.15",43728,43805,43752,43819,352145,4374,2,1,2,"GESS - WERD",103086,1574,2705,3567,6425,77
"1094",89,2,"21.09.15",10618,3,25,3122,21,"RIEH","21.09.15",32052,32051,32064,32056,26,944,20,"GEER","21.09.15",32136,32129,32160,32140,56026,8631,2,1,2,"SIHC - HEIZ",92308,1843,2198,4133,5017,-7
"1095",8,2,"21.09.15",2001,3,2,1278,1,"HOEL","21.09.15",60786,60817,60804,60833,3,2124,1,"ROEM","21.09.15",60846,60880,60888,60896,407555,4596,2,1,2,"KLUS - HARP",105622,1406,1531,6115,6140,34
"1096",5,1,"21.09.15",2095,1,7,440,4,"BELL","21.09.15",28296,28274,28344,28305,8,615,1,"BURK","21.09.15",28422,28464,28482,28480,350833,4519,3,1,3,"KFLU - LAUB",103687,1565,2590,3534,6339,42
"1097",912,1,"21.09.15",11658,2,7,3041,52,"BTIE","21.09.15",80724,80730,80742,80757,8,418,50,"BUEB","21.09.15",80784,80811,80802,80811,182209,16384,19,1,19,"OPER - ITFA wenden OPER",96381,2788,2866,6636,6836,27
"1098",7,2,"26.09.15",2104,7,20,2158,1,"SPLA","27.09.15",306,315,336,330,21,1061,1,"GUGG","27.09.15",372,387,390,404,114197,27,2,1,2,"WOLL - BSTE",91764,1539,2045,3434,4635,15
"1099",7,2,"26.09.15",2104,7,14,416,1,"BSTR","26.09.15",64512,64563,64548,64593,15,619,5,"CENT","26.09.15",64662,64731,64704,64767,114189,27,2,1,2,"WOLL - BSTE",91764,1895,1938,4260,9133,69
"1100",4,1,"26.09.15",3082,5,17,2030,0,"RATH","26.09.15",75414,75517,75450,75530,18,1157,0,"HELM","26.09.15",75486,75572,75510,75584,445268,10076,1,1,1,"BALN - BTIE",106696,2774,2854,6605,6810,86
"1101",72,2,"22.09.15",10164,5,19,799,11,"EWYS","22.09.15",73950,74011,73962,74025,20,2104,11,"ROSE","22.09.15",74016,74087,74028,74098,353463,11519,2,1,2,"MORG - MIBU",104651,1574,2749,3580,6543,71
"1102",46,2,"22.09.15",10161,9,4,1547,11,"LETT","22.09.15",73104,73167,73122,73179,5,3043,10,"BWIP","22.09.15",73194,73246,73206,73263,353657,11466,2,1,2,"BQUA - RUET",104457,2622,2789,5982,6645,52
"1103",72,2,"22.09.15",10155,3,20,2104,11,"ROSE","22.09.15",47538,47758,47550,47776,21,564,13,"BUCH","22.09.15",47688,47900,47712,47921,353889,11519,2,1,2,"MORG - MIBU",103356,2749,1309,6543,2850,212
"1104",75,2,"22.09.15",10406,4,6,573,22,"BUHN","22.09.15",31884,31966,31902,31968,7,2320,20,"SCHG","22.09.15",31956,32038,31980,32047,53446,13276,52,1,52,"BOEN - SEPL neue Fz.",94022,2682,2843,6377,6775,82
"1105",4,2,"22.09.15",3026,6,19,799,1,"EWYS","22.09.15",32238,32293,32262,32312,20,6759,1,"SBAU","22.09.15",32364,32405,32376,32425,349678,10077,2,1,2,"BTIE - BALN",103980,1574,2893,3567,6999,41
"1106",4,1,"22.09.15",3026,6,18,1157,0,"HELM","22.09.15",56808,56831,56838,56844,19,440,2,"BELL","22.09.15",56898,56915,56958,56949,349689,10076,1,1,1,"BALN - BTIE",103980,2854,1565,6810,3546,17
"1107",4,1,"22.09.15",3003,1,7,6759,0,"SBAU","22.09.15",58470,58546,58488,58570,8,799,0,"EWYS","22.09.15",58590,58663,58614,58720,349945,10076,1,1,1,"BALN - BTIE",104743,2893,1574,7000,3571,73
"1108",33,1,"22.09.15",10181,8,10,3648,10,"KLOB","22.09.15",39114,39125,39126,39135,11,3469,10,"HOFS","22.09.15",39174,39182,39186,39182,352692,11671,1,1,1,"BTIE - TRIE",104180,2639,2621,6024,5979,8
"1109",303,1,"21.09.15",11416,1,21,3748,50,"STAK","21.09.15",66720,66697,66738,66707,22,2051,50,"REIT","21.09.15",66810,66812,66828,66823,436029,12125,1,1,1,"BKIS - SCHL",106361,2398,2033,5489,4595,2
"1110",303,2,"21.09.15",11427,2,17,6663,51,"SPAL","21.09.15",43974,44214,43986,44226,18,2384,51,"SCEN","21.09.15",44058,44301,44088,44320,435674,12085,2,1,2,"SCHL - BKIS",106645,2388,2370,5465,5423,243
"1111",165,2,"21.09.15",10557,12,3,6448,51,"EGGR","21.09.15",49170,49216,49188,49227,4,6447,51,"LRAI","21.09.15",49218,49268,49236,49275,59434,9024,2,1,2,"RPAR - BURK",92445,1553,1552,3489,3487,50
"1112",14,1,"21.09.15",2030,2,17,1608,1,"LOEW","21.09.15",43086,43063,43116,43095,18,1366,1,"SIHP","21.09.15",43188,43169,43218,43186,48171,5275,1,1,1,"SEEB - TRIE",90454,2256,2262,5130,5152,-19
"1113",17,1,"21.09.15",3025,5,17,412,1,"BPLA","21.09.15",33744,33817,33792,33834,18,972,0,"GESS","21.09.15",33864,34140,33864,34196,352026,4373,1,1,1,"WERD - GESS",103961,1541,1816,3448,4067,276
"1114",17,1,"21.09.15",2073,8,2,592,0,"BAEN","21.09.15",33894,33997,33924,34008,3,1041,0,"GRUN","21.09.15",33960,34058,33990,34076,352140,4373,1,1,1,"WERD - GESS",103086,2538,2544,5882,5903,98
"1115",95,1,"21.09.15",10544,5,3,427,20,"BASL","21.09.15",61968,62090,61986,62103,4,1549,20,"LPAW","21.09.15",62076,62211,62094,62225,55509,4858,1,1,1,"BALT - FLAG",90475,2547,2626,5908,5989,135
"1116",89,2,"21.09.15",10618,3,11,3123,21,"IMGU","21.09.15",36174,36203,36192,36219,12,1252,21,"HUBE","21.09.15",36240,36267,36270,36324,56028,8631,2,1,2,"SIHC - HEIZ",92308,2777,2871,6610,6855,27
"1117",40,1,"21.09.15",10335,1,8,2017,0,"RADI","21.09.15",65886,65916,65904,65917,9,564,20,"BUCH","21.09.15",65970,66005,65970,66117,50114,12382,1,1,1,"GLAU - BUCH",91918,1525,1309,3375,2852,35
"1118",2,1,"21.09.15",3023,3,20,1456,0,"KRES","21.09.15",29466,29530,29502,29553,21,832,0,"FELD","21.09.15",29544,29600,29574,29621,349613,4399,1,1,1,"FARB - BTIE",104474,2612,2689,5952,6389,56
"1119",2,1,"21.09.15",3023,3,7,1548,0,"LETG","21.09.15",23754,23777,23778,23800,8,48,0,"ALBP","21.09.15",23832,23872,23868,23884,349611,4399,1,1,1,"FARB - BTIE",104474,2245,1535,5099,9394,40
"1120",7,1,"26.09.15",2113,5,16,1100,2,"HEGG","26.09.15",60822,60828,60846,60842,17,619,4,"CENT","26.09.15",60906,60965,60948,61002,114457,26,1,1,1,"BSTE - WOLL",91680,2302,1938,5265,9149,59
"1121",7,2,"26.09.15",2114,8,12,1861,3,"PARA","26.09.15",30012,30085,30054,30106,13,2054,1,"RAUG","26.09.15",30114,30180,30150,30190,114203,27,2,1,2,"WOLL - BSTE",91090,1528,2035,3393,4602,66
"1122",4,2,"26.09.15",3014,9,23,2449,1,"SPOW","26.09.15",70782,70917,70794,70930,24,7,1,"AARG","26.09.15",70842,70975,70854,70979,445071,10077,2,1,2,"BTIE - BALN",106616,2575,2740,6299,6523,133
"1123",72,1,"22.09.15",10162,4,11,3018,12,"ZWIN","22.09.15",20460,20459,20478,20464,12,2256,10,"SWIE","22.09.15",20538,20537,20556,20551,353906,11569,1,1,1,"MIBU - MORG",104181,2738,2060,6515,4675,-1
"1124",89,1,"22.09.15",10244,9,21,1307,10,"IHAG","22.09.15",36864,36973,36894,36986,22,1143,10,"HEGA","22.09.15",36924,37036,36942,37047,56135,8630,1,1,1,"HEIZ - SIHC",92177,2807,2836,6686,6761,112
"1125",89,1,"22.09.15",10612,8,4,1549,20,"LPAW","22.09.15",66366,66318,66384,66330,5,1364,20,"KAPP","22.09.15",66438,66369,66486,66432,56124,8632,3,1,3,"BALT - SIHC",92841,2626,2244,5989,5091,-69
"1126",4,1,"22.09.15",3026,6,12,1667,0,"MUFG","22.09.15",42732,42822,42762,42844,13,2395,0,"SIHL","22.09.15",42804,42899,42846,42921,349683,10076,1,1,1,"BALN - BTIE",103980,2294,2289,5241,5222,95
"1127",4,1,"22.09.15",3026,6,2,6648,0,"WURZ","22.09.15",37500,37494,37512,37506,3,7,0,"AARG","22.09.15",37578,37575,37590,37589,349681,10076,1,1,1,"BALN - BTIE",103980,2613,2740,5957,6524,-3
"1128",33,1,"22.09.15",10146,7,2,2907,1,"WILD","22.09.15",38118,38133,38130,38136,3,917,1,"FROE","22.09.15",38172,38173,38184,38184,352670,11671,1,1,1,"BTIE - TRIE",103657,2651,2680,6055,6371,1
"1129",33,2,"22.09.15",10181,8,4,2147,11,"SACK","22.09.15",35868,35868,35880,35879,5,1252,11,"HUBE","22.09.15",35934,35932,35946,35944,352691,11890,2,1,2,"TRIE - BTIE",104180,2829,2871,9364,6854,-2
"1130",31,1,"21.09.15",10069,1,4,1690,10,"MULL","21.09.15",61566,61539,61584,61552,5,1640,10,"MICA","21.09.15",61644,61631,61662,61656,48518,11819,1,1,1,"SZEN - HEGI",92319,2520,2383,5779,5457,-13
"1131",305,1,"21.09.15",11413,1,6,2085,50,"RIEW","21.09.15",30750,30865,30774,30872,7,457,50,"BERL","21.09.15",30804,30930,30822,30930,435901,85,1,1,1,"BDIE - KIND",106372,2061,2363,4685,5406,126
"1132",14,2,"21.09.15",3060,1,21,465,1,"BERN","21.09.15",61914,61929,61944,61950,22,2151,1,"SALE","21.09.15",61980,61996,62004,62019,48148,5276,2,1,2,"TRIE - SEEB",92293,2276,2313,5192,5288,16
"1133",14,2,"21.09.15",3060,1,19,1643,1,"MIBU","21.09.15",72498,72557,72558,72578,20,1215,1,"HIRS","21.09.15",72600,72651,72630,72662,48152,5276,2,1,2,"TRIE - SEEB",92293,1504,1532,3321,3400,51
"1134",17,2,"21.09.15",3026,7,16,1667,1,"MUFG","21.09.15",32070,32127,32100,32137,17,1557,1,"LIMM","21.09.15",32142,32191,32178,32218,352103,6734,4,1,4,"ALBG - WERD",104235,2294,2287,5240,5217,49
"1135",17,1,"21.09.15",3026,7,17,412,1,"BPLA","21.09.15",59766,59805,59814,59828,18,972,0,"GESS","21.09.15",59886,59934,59886,60077,352118,4373,1,1,1,"WERD - GESS",104235,1541,1816,3448,4067,48
"1136",17,1,"21.09.15",3026,7,4,2707,0,"TUEF","21.09.15",40800,41058,40830,41076,5,1120,0,"HARH","21.09.15",40860,41110,40878,41122,352108,4373,1,1,1,"WERD - GESS",104235,2580,2792,6315,6655,250
"1137",46,2,"21.09.15",10156,9,3,1745,12,"NORS","21.09.15",69906,69937,69936,69948,4,1547,11,"LETT","21.09.15",69972,69996,69996,70003,353655,11466,2,1,2,"BQUA - RUET",104457,2673,2622,6106,5982,24
"1138",89,2,"21.09.15",10249,1,5,2596,21,"STRV","21.09.15",21450,21454,21480,21460,6,1143,11,"HEGA","21.09.15",21528,21551,21546,21563,55990,8631,2,1,2,"SIHC - HEIZ",92774,2714,2836,6461,6762,23
"1139",89,2,"21.09.15",10618,3,2,2550,0,"SAAL","21.09.15",26952,26971,26970,26983,3,1519,0,"LAUB","21.09.15",27000,27048,27018,27060,56024,8633,4,1,4,"SIHC - BALT",92308,1854,2550,4162,6228,48
"1140",2,1,"21.09.15",3023,3,12,478,0,"BEZI","21.09.15",42090,42141,42132,42158,13,2556,0,"STAU","21.09.15",42192,42262,42282,42294,349619,4399,1,1,1,"FARB - BTIE",104474,1306,1502,2829,3312,70
"1141",912,2,"21.09.15",11658,2,15,418,51,"BUEB","21.09.15",28914,28897,28926,28906,16,3041,51,"BTIE","21.09.15",28992,28992,29010,29018,182180,16406,20,1,20,"ITFA - OPER wenden OPER",96381,2866,2788,6837,6641,0
"1142",4,2,"26.09.15",3014,9,1,1357,1,"KALK","27.09.15",2580,3437,2580,3437,2,6030,0,"DEP4","27.09.15",2820,3791,2820,3791,445080,17799,100,3,100,"KALK - DEP4",106616,1906,2251,4290,5118,971
"1143",14,1,"26.09.15",3088,5,4,3447,0,"BOEO","26.09.15",76086,76128,76110,76144,5,2572,0,"SOER","26.09.15",76170,76233,76206,76249,446766,17819,147,1,147,"SEEB - STAU",106583,1919,1311,9442,2872,63
"1144",7,1,"26.09.15",2104,7,7,2326,0,"SCHO","26.09.15",83142,83137,83166,83148,8,2814,0,"WALD","26.09.15",83238,83206,83256,83215,114196,26,1,1,1,"BSTE - WOLL",91764,2046,2375,4640,5441,-32
"1145",46,2,"22.09.15",10145,8,1,413,10,"BQUA","22.09.15",84210,84218,84210,84218,2,2474,11,"STAM","22.09.15",84270,84300,84294,84310,353641,11466,2,1,2,"BQUA - RUET",104516,1542,2088,3461,4763,30
"1146",89,1,"22.09.15",10244,9,8,2707,22,"TUEF","22.09.15",35802,35831,35826,35842,9,3022,11,"BALT","22.09.15",35952,35994,36000,36019,56135,8630,1,1,1,"HEIZ - SIHC",92177,2580,2540,6314,5889,42
"1147",89,1,"22.09.15",10612,8,18,2550,1,"SAAL","22.09.15",67506,67468,67524,67476,19,6463,21,"SIHC","22.09.15",67584,67541,67584,67821,56124,8632,3,1,3,"BALT - SIHC",92841,1854,1851,4161,4151,-43
"1148",4,2,"22.09.15",3033,5,9,1157,1,"HELM","22.09.15",82248,82384,82272,82401,10,2030,1,"RATH","22.09.15",82308,82452,82344,82480,349666,10077,2,1,2,"BTIE - BALN",104593,2854,2774,6809,6604,144
"1149",4,2,"22.09.15",3033,5,25,6648,1,"WURZ","22.09.15",50256,50637,50268,50648,26,5001,0,"BALN","22.09.15",50334,50734,50334,50754,349652,10077,2,1,2,"BTIE - BALN",104593,2613,2536,5954,5874,400
"1150",33,1,"22.09.15",10146,7,12,1407,10,"KFLU","22.09.15",66174,66551,66198,66581,13,1194,10,"HINT","22.09.15",66258,66639,66270,66650,352680,11671,1,1,1,"BTIE - TRIE",103657,2845,2606,6781,5933,381
"1151",33,1,"22.09.15",10181,8,19,2108,12,"ROTB","22.09.15",45150,45133,45162,45137,20,1753,10,"NUER","22.09.15",45204,45173,45216,45185,352694,11671,1,1,1,"BTIE - TRIE",104180,2752,2693,6553,6396,-31
"1152",31,1,"21.09.15",10069,1,18,1366,10,"SIHP","21.09.15",56928,56919,56958,56955,19,1608,0,"LOEW","21.09.15",57030,57043,57048,57083,48516,11819,1,1,1,"SZEN - HEGI",92319,2262,2256,5154,5127,13
